name,address,email,image,description,amenities,star,types,phone,price,rating,review_Count,url,timestamp
Hôtel Monsieur Aristide,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/72/7a/5f/lobby.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/72/7f/a6/suite-junior.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/72/7d/0c/facade.jpg?w=700&h=-1&s=1","L'Hôtel Monsieur Aristide, boutique hôtel 4 étoiles, est situé au détour de l’une des petites rues pavées de la Butte Montmartre. Un immeuble du XIXème siècle accueille 25 chambres et suites autour d’un jardin secret. Maison ouverte et singulière, les pièces de mobilier ont pour l’essentiel été chinés dans des brocantes d’ici ou d’ailleurs. C’est aussi un restaurant proposant une cuisine authentique autour de produits de saison, un bar à cocktail musical, une terrasse méditerranéenne et un jardin sous les étoiles.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g187147-d23527574-Reviews-Hotel_Monsieur_Aristide-Paris_Ile_de_France.html,2024-04-30T06:45:15Z
Lara Barut Collection,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/eb/0b/9b/barut-lara.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/0e/df/60/penthouse-house-suite.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/0e/e1/f3/iro-sushi-bar.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g15300585-d557049-Reviews-Lara_Barut_Collection-Muratpasa_Antalya_Turkish_Mediterranean_Coast.html,2024-04-30T06:58:48Z
Seven Hills Palace Hotel & Spa,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2e/dd/23/pool.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2e/dd/0a/hotel-area.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/2e/dd/b2/pool-and-sunbeds.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d17323488-Reviews-Seven_Hills_Palace_Hotel_Spa-Istanbul.html,2024-04-30T06:58:54Z
Sultan Cave Suites,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/17/28/42/rooftop-terrace.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/25/e9/99/sultan-cave-suites.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/daodao/photo-o/13/4d/bf/24/caption.jpg?w=700&h=-1&s=1","Eğer Göreme'de büyüleyici otel arıyorsanız, Sultan Cave Suites tam size göre.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g297983-d776088-Reviews-Sultan_Cave_Suites-Goreme_Cappadocia.html,2024-04-30T06:59:00Z
Artemis Cave Suites,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/2b/55/91/artemis-cave-suites.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/26/c1/de/artemis-cave-suites.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/7b/f4/64/artemis-cave-suites.jpg?w=700&h=-1&s=1","Tatil fikrinin klasik beklentilerini altüst eden, sadece eğlence ve dinlence değil aynı zamanda bir kültür ve birikim yağmuruna tutulacağınız masal gibi Kapadokya günleri için doğru adrestesiniz. 21.yüzyılın konfor ve lüksünü, sizi çağlar öncesine taşıyan mağara içi oyma odalarda bulacak ve belki de hiç dışarı çıkmak istemeyeceksiniz. Elbette otelimizin eşsiz konumu itibarıyla dışarı da göz atmanızı tavsiye ederiz. Kızılırmak'a güneyden açılan Göreme, Nevşehir-Ürgüp-Avanos üçgeni arasındaki etrafı vadilerle çevrili ve doğanın incelikle işlediği nakış gibi bir bölgede yer alır. Otelimiz ise Kapadokya bölgesinin incisi olan Göreme'de yer almakla kalmayıp aynı zamanda Göreme'nin en görkemli noktası olan Aydın Kırağı ya da diğer adıyla Aşıklar Tepesi'nin hemen etekleri altında, tarih kokan romantik bir sokakta bulunmaktadır. Terasımızda keyif kahvenizi yudumlarken, etrafı vadilerle çevrili ve Peribacalarının en yoğun şekilde konumlandığı bu dünya kasabasını tepeden izleyerek görsel bir şölen yaşayacaksınız. Kültür ve tarihin, yağmur ve rüzgarın birlikte yazdığı bu peri masalını okumanız, anlamanız, yaşamanız ve anlatmanız için sizleri buraya bekliyoruz.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g297983-d8433491-Reviews-Artemis_Cave_Suites-Goreme_Cappadocia.html,2024-04-30T06:59:07Z
Jiva Beach Resort,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/47/64/f5/otel-genel-gorunum.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/6f/ac/e3/caption.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/6d/c7/fa/caption.jpg?w=700&h=-1&s=1",,[],,,,[],4.5,,https://www.tripadvisor.com.tr/Hotel_Review-g298031-d3337425-Reviews-Jiva_Beach_Resort-Fethiye_Mugla_Province_Turkish_Aegean_Coast.html,2024-04-30T06:59:20Z
The Story Hotel Pera,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/a6/a8/9a/entrance-the-story-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/23/f8/35/stories-hotel-kumbaraci.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/a6/b6/69/the-story-hotel-pera.jpg?w=700&h=-1&s=1","Adını, Beyoğlu’nun en bilindik sokaklarından biri olan Kumbaracı Yokuşu’ndan alan bina; ortalama 23 -61 m²’lik 24 oda ve giriş katında bulunan şömineli bir bar & restoran & bistrodan oluşuyor. Tarihi cephesi ile İstiklal Caddesi’nde yürümekte olan insanların bile dikkatini çekecek güzellikteki bina, kültür mirasımızın olduğu kadar, birbirinden renkli cafe&restoranlarla eğlencenin de merkezi haline gelen Asmalı Mescit’te bulunuyor.Zamana yenik düşmekten hoşlanmayan ve unutulmamak için daima çabalayan tarihi Pera'nın en gözde mekanı ve Beyoğlu’nun en bilindik mahallesi olan Asmalı Mescit gece kulüpleri ve barları ile de eğlenmeyi seven herkesin buluşma noktası. Buradaki tarihi doku bugünün modern çizgileri ile restore edilerek küçük otellere, yeme-içme ve eğlence alanlarına çevrilmiş durumda. Böylece İstanbul gece hayatının kalbi, Beyoğlu’nun aynası Asmalımescit bir yandan eğlendirirken, bir yandan da kültür mirasını en ince hatlarıyla ortaya koyuyor.Bahsedilen bu lokasyona en şık şekilde yakışması planlanan Stories Hotel Kumbaracı’nın 1900’lerin başına ait binası da, Beyoğlu’nun mimari dokusunun büyük kısmını oluşturan Fransız mimarisine hakim olup tipik özelliklerini taşıyor. Geniş suite odalar yaratmak için üzerinde en mantıklı şekilde çalışılan binayı, işlevselliği maksimumda tutacak şekilde dekore etmek üzere bir çalışma sürdürülmüş ve başarıya ulaşılmıştır.Stories Hotel Kumbaracı, yüksek tavanları, geniş geçişleri, dönen mermer merdiveni ve giriş katındaki barı ile, tarihi günümüz modernizmi ile buluşturuyor.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d2049041-Reviews-The_Story_Hotel_Pera-Istanbul.html,2024-04-30T06:59:29Z
Cheers Lighthouse,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/6e/1e/51/superior-room-with-sea.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/a6/2f/f9/cheers-lighthouse.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/a7/ef/e6/cheers-lighthouse.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d4475598-Reviews-Cheers_Lighthouse-Istanbul.html,2024-04-30T06:59:36Z
Sirkeci Mansion,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/c4/e6/4c/sirkeci-mansion.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/6d/5a/64/lobby.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/54/7d/84/sirkeci-mansion.jpg?w=700&h=-1&s=1","Sirkeci Mansion, İstanbul seyahati yapan gezginler için harika bir seçim. Otel, konaklamanızı daha konforlu kılan birçok tesis olanağının yanı sıra aileler için uygun bir ortam da sunuyor.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d654651-Reviews-Sirkeci_Mansion-Istanbul.html,2024-04-30T06:59:51Z
Hotel Yasmak Sultan,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/02/78/61/hotel-yasmak-sultan.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/bc/cc/cf/yasmak-sultan-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/e8/22/a1/yasmak-sultan-hotel.jpg?w=700&h=-1&s=1",İstanbul'da aileler için uygun otel bulmak ille de zor olacak değil. Sizin gibi gezginler için harika bir seçenek olan Yaşmak Sultan Hotel'e hoşgeldiniz.,[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d295043-Reviews-Hotel_Yasmak_Sultan-Istanbul.html,2024-04-30T07:00:24Z
Neorion Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/33/ef/1c/superior-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b9/c4/f5/connected-family-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/b7/36/25/roof-terrace.jpg?w=700&h=-1&s=1","Neorion Otel'e hoş geldiniz! İstanbul'da sizin için ikinci bir yuva olma arzusundaki bu otel, konaklamanızı daha keyifli kılmak üzere birçok farklı tesis olanağı sunuyor.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d2158116-Reviews-Neorion_Hotel-Istanbul.html,2024-04-30T07:00:31Z
Aydinli Cave Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/f7/74/e1/the-mesmerizing-shots.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/36/a3/b8/img-20180604-065425-147.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/07/04/f9/3b/stairs--v4503124.jpg?w=700&h=-1&s=1","Aydınlı Cave Hotel'e hoş geldiniz! Göreme'de sizin için ikinci bir yuva olma arzusundaki bu otel, konaklamanızı daha keyifli kılmak üzere birçok farklı tesis olanağı sunuyor.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g297983-d1075506-Reviews-Aydinli_Cave_Hotel-Goreme_Cappadocia.html,2024-04-30T07:00:38Z
"Swissotel The Bosphorus, Istanbul",,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/be/36/64/exterior.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/95/78/a8/swissotel-the-bosphorus.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/95/78/d1/swissotel-the-bosphorus.jpg?w=700&h=-1&s=1",İstanbul'da tam da size göre bir son moda oteli bulmak ille de zor olacak değil. Sizin gibi gezginler için harika bir seçim olan Swissotel The Bosphorus'a hoş geldiniz!,[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d294609-Reviews-Swissotel_The_Bosphorus_Istanbul-Istanbul.html,2024-04-30T07:00:43Z
Demiray Hotel Old City,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/9b/57/85/demiray-hotel-spa.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/bd/17/f8/demiray-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/bd/17/c4/demiray-hotel.jpg?w=700&h=-1&s=1","Demiray Hotel Istanbul'a Hoş geldiniz, lüks ve konforun tarihi Sultanahmet bölgesinin kalbinde buluştuğu yer. Zevkle dekore edilmiş ve özenle tasarlanmış odalarımız, İstanbul'un büyüleyici güzelliklerini keşfettikten sonra mükemmel bir dinlenme alanı sunar. Ayasofya, Sultanahmet Camii, Kapalıçarşı ve Mısır Çarşısı gibi sembolik yerlere sadece bir taş atımı uzaklıkta konumlanan otelimiz, şehrin zengin kültürel mirasına eşsiz erişim imkanı sunar. Haliç, Pera Bölgesi, Boğaz, Topkapı Sarayı ve Aya Sofya'nın güzelliğini tek bir çerçevede mükemmel şekilde sunan panoramik manzaralar eşliğinde sunulan zengin açık büfe kahvaltımızla gününüze doğru başlayın. Muhteşem manzaralar duyularınızı canlandırsın ve sizi bekleyen maceralara ilham versin.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d24179906-Reviews-Demiray_Hotel_Old_City-Istanbul.html,2024-04-30T07:00:50Z
Rixos  Premium Belek - The Land Of Legends Access,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/a4/56/3d/rixos-premium-belek.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/f2/59/12/rixos-premium-belek.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/08/22/bf/beach-bar.jpg?w=700&h=-1&s=1","Yorucu bir günden sonra herkes başını koyacak bir yastık arar. Belek otellerinden Rixos Premium Belek, dinlenmek ve zindelik kazanmak için çok uygun bir seçenek. Aileler için uygun ortamıyla ve harika restoranlarıyla bilinen Rixos Premium Belek, konuklarına Belek'in tadını çıkarmada kolaylık sağlıyor.",[],,,,[],4.5,,https://www.tripadvisor.com.tr/Hotel_Review-g312725-d507974-Reviews-Rixos_Premium_Belek_The_Land_Of_Legends_Access-Belek_Serik_District_Turkish_Mediterrane.html,2024-04-30T07:00:56Z
Hilton Istanbul Bomonti Hotel & Conference Center,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/fe/70/c2/hilton-istanbul-bomonti.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/c0/1f/c4/exterior.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/de/4e/db/property-amenity.jpg?w=700&h=-1&s=1","İstanbul seyahatine çıkanlar için Hilton Istanbul Bomonti Hotel & Conference Center harika bir seçim. Bütçeye uygunluğu, konforu ve elverişli konumuyla bu otel, son moda bir ortam ve tam da sizin gibi gezginler için düşünülmüş tesis olanakları sunuyor. İstanbul'un ünlü gezilecek yerlerinden Taksim Meydanı'na (2, 4 km) ve Miniatürk'e (2, 5 km) yakınlığı sayesinde Hilton Istanbul Bomonti Hotel & Conference Center'de kalan konuklar buraları kolayca gezebilir. Son moda otel arayanlara Hilton Istanbul Bomonti Hotel & Conference Center iyi bir seçenek. Odalarında düz ekran televizyon, buzdolabı ve klima sunan işletme, konuklarına ayrıca ücretsiz wifi da sağlıyor. Otelde oda servisi, concierge ve çatı terası hizmetleri mevcut. Ayrıca konuklar havuz ve kahvaltı gibi olanaklardan yararlanabilir. İşletme bu sayede İstanbul seyahatine çıkanlar için gözde bir seçim. Aracıyla gelen konuklar için otopark hizmeti mevcut. Eğer canınız karides çekiyorsa, Ulus 29, Karakoy Lokantasi veya Meze By Lemon Tree sizin için iyi seçenekler. Yoksa, Scalatta, Zucca Pizza & Cafe veya Vegan İstanbul gibi İtalyan restoranı restoranlarına bakabilirsiniz. Yapılacak bir şey arıyorsanız, Sultanahmet Meydanı'na, Çemberlitaş Sütunu'na ve Statue of Atatürk & Children'e uğrayarak güzel vakit geçirebilirsiniz. Hilton Istanbul Bomonti Hotel & Conference Center için konuklarının konfor ve memnuniyeti her zaman önde geliyor. Otel, İstanbul seyahatinizde sizi karşılamaktan mutluluk duyacak.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d4291665-Reviews-Hilton_Istanbul_Bomonti_Hotel_Conference_Center-Istanbul.html,2024-04-30T07:01:03Z
White House Hotel Istanbul,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/c4/f7/fb/white-house-hotel-istanbul.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/b3/a9/e3/superior-room.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/06/97/20/white-house-hotel.jpg?w=700&h=-1&s=1","White House Hotel Istanbul, İstanbul seyahati yapan gezginler için harika bir seçim. Otel, konaklamanızı daha konforlu kılan birçok tesis olanağının yanı sıra romantik bir ortam da sunuyor.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d1604061-Reviews-White_House_Hotel_Istanbul-Istanbul.html,2024-04-30T07:01:09Z
Megasaray Westbeach Antalya,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2b/3b/84/f4/beach.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/52/75/d7/megasaray-westbeach-antalya.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/52/75/7c/megasaray-westbeach-antalya.jpg?w=700&h=-1&s=1","Büyüleyici lokasyon, etkileyici hizmet anlayışı. Tesisimizde 24 saat Ultra Her Şey Dahil konsept dahilinde mega lezzetler ile buluşacak, üst segment içecekler ile keyif alacaksınız. 334 odası bulunan tesiste, Deniz manzaralı veya Toros Dağları Manzaralı odalarımızda konforu yaşayacak, Suite odalarımızda lüks ve huzurun mükemmel birlikteliğine şahit olacaksınız. Doruklarda yaşatılacak eğlence konseptimiz ile mutlu anılarınıza artı katacaksınız. Ultra Her Şey dahil konsepti ile uluslararası yemeklerin servis edildiği ana restaurantın yanısıra, La Prima İtalyan ve Lagos balık A’la Carte restaurantları ile Dünya mutfakları lezzetlerinin keyfini çıkarabilirsiniz. Panoramik Akdeniz manzarasının keyfini Megasaray kalitesi ile yaşayabileceğiniz tesisimiz farklı konseptlere sahip toplantı salonları ile birlikte günü birlik veya konaklamalı iş gezileri için de misafirlerine yanıt veriyor. Megasaray WestBeach Antalya olarak, tüm bu güzellikleri sizlere yaşatmak için sabırsızlanıyoruz.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g297962-d1804746-Reviews-Megasaray_Westbeach_Antalya-Antalya_Turkish_Mediterranean_Coast.html,2024-04-30T07:01:15Z
Hotel Sultania,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/02/77/fc/hotel-sultania.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/7e/b6/37/hotel-sultania.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/7e/d9/c5/hotel-sultania.jpg?w=700&h=-1&s=1",İstanbul'da tam da size göre bir son moda oteli bulmak ille de zor olacak değil. Sizin gibi gezginler için harika bir seçim olan Hotel Sultania'ya hoş geldiniz!,[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d1732739-Reviews-Hotel_Sultania-Istanbul.html,2024-04-30T07:01:21Z
Concorde De Luxe Resort,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1f/32/69/c8/concorde-de-luxe-resort.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/cc/31/36/concorde-de-luxe-resort.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/cc/31/7a/concorde-de-luxe-resort.jpg?w=700&h=-1&s=1","Antalya’nın doğal güzellikleriyle ve mavi bayraklı kumdan plajlarıyla ünlü Lara bölgesinde, denize sıfır konumda bulunan Concorde De Luxe Resort, adını ve konseptini Concorde uçaklarından alan tematik bir oteldir. Farklı, modern iç ve dış mimarisiyle konforlu bir tatil deneyimi sunan Concorde De Luxe Resort, Antalya Havalimanına 10km, şehir merkezine ise 15km uzaklıkta olup Belek golf sahaları, temalı parklar, akvaryum gibi spor ve eğlence alanlarının yanı sıra Kaleiçi, Perge, Aspendos gibi tarihi ve turistik merkezlere de kolayca ulaşabileceğiniz bir konumdadır. Deniz ve kumsalın yanı sıra tarih ve kültürle de zenginleşen dopdolu bir tatil fırsatını Concorde De Luxe Resort ile yakalayın!",[],,,,[],4.5,,https://www.tripadvisor.com.tr/Hotel_Review-g20116893-d572784-Reviews-Concorde_De_Luxe_Resort-Kemeragzi_Antalya_Turkish_Mediterranean_Coast.html,2024-04-30T07:01:27Z
Divan Cave Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/6a/33/a5/divan-cave-house-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/6a/33/92/divan-cave-house-hotel.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/6a/31/0c/divan-cave-house-hotel.jpg?w=700&h=-1&s=1","Divan Cave House Hotel'e hoş geldiniz! Göreme'de sizin için ikinci bir yuva olma arzusundaki bu otel, konaklamanızı daha keyifli kılmak üzere birçok farklı tesis olanağı sunuyor.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g297983-d1773066-Reviews-Divan_Cave_Hotel-Goreme_Cappadocia.html,2024-04-30T07:01:34Z
Romance Istanbul Hotel,,,"https://media-cdn.tripadvisor.com/media/photo-s/13/1f/da/8f/romance-istanbul-hotel.jpg, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cd/50/0f/romance-hotel-boutique.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/cd/4f/e8/romance-hotel-boutique.jpg?w=700&h=-1&s=1","İstanbul seyahatine çıkanlar için Romance Istanbul Hotel harika bir seçim. Otel, son moda bir ortamın yanı sıra, konaklamanızı daha keyifli kılacak birçok pratik tesis olanağı sunuyor.",[],,,,[],5.0,,https://www.tripadvisor.com.tr/Hotel_Review-g293974-d8364987-Reviews-Romance_Istanbul_Hotel-Istanbul.html,2024-04-30T07:01:43Z
Bill & Coo Suites Lounge,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/f7/a4/8e/bill-coo-suites-lounge.jpg?w=600&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/fb/d9/36/bill-coo-suites-and-lounge.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/31/7f/26/bill-coo-suites-and-lounge.jpg?w=700&h=-1&s=1","Bill & Coo Suites and Lounge is an excellent choice for travelers visiting Mykonos Town, offering a luxury environment alongside many helpful amenities designed to enhance your stay.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g662620-d619567-Reviews-Bill_Coo_Suites_Lounge-Mykonos_Town_Mykonos_Cyclades_South_Aegean.html,2024-04-30T07:13:14Z
Apollon Hotel,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/33/83/c8/pool-night-view.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/33/87/99/pool-area.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/33/86/1f/twin-room.jpg?w=700&h=-1&s=1","Apollon Hotel combining a friendly, modern and relaxed space that helps create an ideal atmosphere to experience the best Tolo has to offer. Apollon Hotel's rooms and suites are newly renovated and all are equipped with flat screen satellite TV, a refrigerator, safe box, air conditioning and balcony providing exceptional comfort and convenience. Wifi is available throughout the property and pool area as well. A 24 hour front desk, restaurant, concierge and airport transfers are some of the conveniences offered at this hotel. A pool, pool bar and buffet breakfast will also help to make your stay even more comfortable. If you are driving to the Apollon, free private parking is available. During your visit, be sure to check out Agia Kyriaki Church (0.5 mi), which is a popular attraction within walking distance of the hotel. We’re sure you’ll enjoy your stay at Apollon Hotel as you experience everything Tolon has to offer.",[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g1007321-d657490-Reviews-Apollon_Hotel-Tolon_Argolis_Region_Peloponnese.html,2024-04-30T07:13:44Z
Psaravolada Milos Resort,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/8e/08/76/psaravolada-resort.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/8e/08/73/sarakiniko-beach-just.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/8e/08/72/psaravolada-resort.jpg?w=700&h=-1&s=1","Psaravolada Resort is located on the south side of Milos, very close to Aghia Kyriaki beach which is one of the best sandy beaches of the island and just on top of the magnificent beach of Psaravolada from which the hotel owes its name. Covering a panoramic area of approximately 30,000m2 Psaravolada Resort is created, with love and respect to the environment. Our rooms & suites provide total relaxation and promise a pleasant stay in a beautiful, cozy and friendly environment with magnificent views to the Cycladic endless blue, full of colors from sunset to sunrise. A complex of 12 newly-build traditional rooms and suites that are connected via cobbled paths. Small stone-build fences create a unique scenery resembling to a castle travelling guest in time… In this dreamy resort indulge yourself in the most mouth-watering culinary journeys at our Psaravolada Restaurant. All guests and visitors are welcome to explore the authentic world of gastronomy at this eclectic restaurant with breathtaking views, enjoying flavors and aromas of traditional and international cuisine.",[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g16780451-d1106002-Reviews-Psaravolada_Milos_Resort-Agia_Kiriaki_Milos_Cyclades_South_Aegean.html,2024-04-30T07:13:50Z
Albatros Club Mykonos,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-s/02/97/8c/52/filename-3-jpg-thumbnail0.jpg?w=600&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/4c/fa/5d/albatros-club-mykonos.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/4f/8a/4f/fantastic-view-sunset.jpg?w=700&h=-1&s=1",Albatros Club Mykonos is located in the northern part of Mykonos at the Panormos beach one of the most inviting destinations of Mykonos island Greece.,[],,,,[],4.5,,https://www.tripadvisor.com/Hotel_Review-g1888178-d653405-Reviews-Albatros_Club_Mykonos-Panormos_Mykonos_Cyclades_South_Aegean.html,2024-04-30T07:13:57Z
Captain Zeppos Boutique Suites,,,"https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/e5/44/c9/captain-zeppos-boutique.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/18/1e/b4/lounge.jpg?w=700&h=-1&s=1, https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/18/1e/af/lounge.jpg?w=700&h=-1&s=1",,[],,,,[],5.0,,https://www.tripadvisor.com/Hotel_Review-g1105860-d1167656-Reviews-Captain_Zeppos_Boutique_Suites-Pollonia_Milos_Cyclades_South_Aegean.html,2024-04-30T07:14:03Z
